Case_ID,Created_Date,Assigned_Date,Resolved_Date,Case_Type,Priority,Assigned_Team,Assigned_Analyst,Routing_Method,Reassignment_Count,Current_Status,SLA_Target_Hours,SLA_Met,Root_Cause,Reopened_Flag,Customer_Segment,Documentation_Gap,Policy_Exception,Historical_Rework_Risk,Estimated_Work_Hours,Assignment_Lag_Hours,Resolution_Hours,Handling_Hours,SLA_Met_Calculated,SLA_Breach_Hours,Score_Case_Type,Score_Priority,Score_Documentation_Gap,Score_Policy_Exception,Score_Rework_Risk,Complexity_Score,Complexity_Band
CS-2026-003467,2026-03-13 16:30:00,2026-03-13 17:21:00,2026-03-16 18:04:00,Benefits Inquiry,High,TEAM-01,AN-001,Auto-Routed,1.0,Resolved,48,No,Policy exception required,No,Mid-Market,Yes,No,No,10.95,0.85,73.57,72.72,No,25.57,13,19,20,0,0,52,Moderate
CS-2026-014643,2026-03-20 14:15:00,2026-03-20 22:02:00,2026-03-23 16:14:00,Claims Dispute,Standard,TEAM-01,AN-001,Analyst Self-Select,0.0,Resolved,72,No,Policy exception required,No,Individual,No,Yes,Yes,10.45,7.78,73.98,66.2,No,1.98,26,11,0,15,10,62,High
CS-2026-006391,2026-02-11 08:45:00,2026-02-11 14:54:00,2026-02-13 22:52:00,Claims Dispute,Standard,TEAM-02,AN-016,Analyst Self-Select,0.0,Resolved,72,Yes,Policy exception required,No,Individual,No,No,No,7.35,6.15,62.12,55.97,Yes,,26,11,0,0,0,37,Moderate
CS-2026-001407,2026-02-18 13:45:00,2026-02-18 14:19:00,2026-02-20 12:12:00,Claims Dispute,Standard,TEAM-02,AN-010,Auto-Routed,0.0,Resolved,72,Yes,Complex eligibility,No,Small Group,No,No,No,8.53,0.57,46.45,45.88,Yes,,26,11,0,0,0,37,Moderate
CS-2026-009554,2026-02-09 14:30:00,2026-02-09 18:19:00,2026-02-11 08:18:00,Coverage Termination,High,TEAM-01,AN-008,Manual Triage,0.0,Resolved,96,Yes,Policy exception required,No,Enterprise,No,No,No,5.11,3.82,41.8,37.98,Yes,,30,19,0,0,0,49,Moderate
CS-2026-013516,2026-03-22 14:00:00,2026-03-22 19:55:00,2026-03-24 06:51:00,Enrollment Change,High,TEAM-03,AN-022,Manual Triage,1.0,Resolved,24,No,Missing documentation,No,Mid-Market,Yes,No,No,6.75,5.92,40.85,34.93,No,16.85,9,19,20,0,0,48,Moderate
CS-2026-007158,2026-04-10 09:30:00,2026-04-10 15:47:00,2026-04-14 16:18:00,Authorization Review,Standard,TEAM-04,AN-027,Analyst Self-Select,0.0,Resolved,48,No,System data gap,No,Individual,No,Yes,No,6.72,6.28,102.8,96.52,No,54.8,22,11,0,15,0,48,Moderate
CS-2026-008957,2026-02-14 09:30:00,2026-02-14 11:13:00,2026-02-15 16:03:00,Enrollment Change,Standard,TEAM-03,AN-017,Auto-Routed,0.0,Resolved,24,No,Missing documentation,No,Small Group,Yes,Yes,No,5.43,1.72,30.55,28.83,No,6.55,9,11,20,15,0,55,High
CS-2026-006580,2026-04-08 17:30:00,2026-04-08 20:26:00,2026-04-10 20:40:00,Authorization Review,High,TEAM-02,AN-010,Auto-Routed,1.0,Resolved,48,No,Incorrect initial routing,No,Mid-Market,Yes,Yes,Yes,12.61,2.93,51.17,48.23,No,3.17,22,19,20,15,10,86,Critical
CS-2026-009361,2026-06-14 10:15:00,2026-06-14 11:22:00,2026-06-15 21:24:00,Billing Correction,Standard,TEAM-05,AN-034,Auto-Routed,0.0,Resolved,72,Yes,External party delay,No,Mid-Market,Yes,No,No,4.53,1.12,35.15,34.03,Yes,,17,11,20,0,0,48,Moderate
CS-2026-005558,2026-02-22 15:15:00,2026-02-22 16:03:00,2026-02-23 22:04:00,Billing Correction,High,TEAM-05,AN-028,Auto-Routed,0.0,Resolved,72,Yes,External party delay,No,Small Group,No,No,No,4.28,0.8,30.82,30.02,Yes,,17,19,0,0,0,36,Moderate
CS-2026-010915,2026-01-30 09:00:00,2026-01-30 09:12:00,2026-01-30 23:22:00,Benefits Inquiry,High,TEAM-01,AN-008,Auto-Routed,0.0,Resolved,48,Yes,Complex eligibility,No,Individual,No,No,No,3.1,0.2,14.37,14.17,Yes,,13,19,0,0,0,32,Moderate
CS-2026-005659,2026-03-25 10:00:00,2026-03-25 14:03:00,2026-03-27 06:28:00,Enrollment Change,Standard,TEAM-03,AN-020,Manual Triage,0.0,Resolved,24,No,Policy exception required,No,Mid-Market,Yes,No,No,4.95,4.05,44.47,40.42,No,20.47,9,11,20,0,0,40,Moderate
CS-2026-002958,2026-03-01 09:45:00,2026-03-01 11:36:00,2026-03-02 08:37:00,Enrollment Change,Standard,TEAM-03,AN-020,Manual Triage,0.0,Resolved,24,Yes,Policy exception required,No,Mid-Market,No,Yes,No,3.59,1.85,22.87,21.02,Yes,,9,11,0,15,0,35,Moderate
CS-2026-002467,2026-05-06 13:15:00,2026-05-06 13:33:00,2026-05-11 14:56:00,Billing Correction,Low,TEAM-05,AN-033,Auto-Routed,2.0,Resolved,72,No,Incorrect initial routing,No,Small Group,Yes,No,No,9.98,0.3,121.68,121.38,No,49.68,17,5,20,0,0,42,Moderate
CS-2026-015298,2026-03-10 08:00:00,2026-03-10 08:12:00,2026-03-13 02:55:00,Enrollment Change,Standard,TEAM-03,AN-018,Auto-Routed,1.0,Resolved,24,No,Missing documentation,No,Small Group,Yes,Yes,No,10.87,0.2,66.92,66.72,No,42.92,9,11,20,15,0,55,High
CS-2026-014368,2026-01-30 10:00:00,2026-01-30 11:33:00,2026-01-31 11:08:00,Billing Correction,Standard,TEAM-05,AN-033,Manual Triage,0.0,Resolved,72,Yes,Complex eligibility,No,Mid-Market,No,No,No,2.88,1.55,25.13,23.58,Yes,,17,11,0,0,0,28,Low
CS-2026-013646,2026-02-26 08:45:00,2026-02-26 09:32:00,2026-02-26 21:33:00,Billing Correction,Standard,TEAM-05,AN-035,Auto-Routed,0.0,Resolved,72,Yes,Policy exception required,No,Individual,No,No,No,2.39,0.78,12.8,12.02,Yes,,17,11,0,0,0,28,Low
CS-2026-000464,2026-01-13 10:00:00,2026-01-13 11:40:00,2026-01-13 20:55:00,Benefits Inquiry,Urgent,TEAM-01,AN-009,Auto-Routed,0.0,Resolved,48,Yes,Missing documentation,No,Enterprise,Yes,No,No,3.89,1.67,10.92,9.25,Yes,,13,25,20,0,0,58,High
CS-2026-008685,2026-06-13 07:15:00,2026-06-13 08:00:00,2026-06-14 04:33:00,Benefits Inquiry,Low,TEAM-01,AN-006,Manual Triage,0.0,Resolved,48,Yes,System data gap,No,Enterprise,No,No,No,2.5,0.75,21.3,20.55,Yes,,13,5,0,0,0,18,Low
CS-2026-011381,2026-03-21 13:45:00,2026-03-21 14:34:00,2026-03-22 15:38:00,Benefits Inquiry,High,TEAM-01,AN-007,Auto-Routed,0.0,Resolved,48,Yes,Missing documentation,No,Mid-Market,Yes,No,No,4.56,0.82,25.88,25.07,Yes,,13,19,20,0,0,52,Moderate
CS-2026-012437,2026-03-06 09:30:00,2026-03-06 10:41:00,2026-03-07 08:15:00,Enrollment Change,Standard,TEAM-03,AN-019,Auto-Routed,0.0,Resolved,24,Yes,External party delay,No,Enterprise,No,No,Yes,2.27,1.18,22.75,21.57,Yes,,9,11,0,0,10,30,Moderate
CS-2026-014952,2026-04-30 10:45:00,2026-04-30 11:23:00,2026-05-03 00:55:00,Coverage Termination,Standard,TEAM-01,AN-005,Auto-Routed,0.0,Resolved,96,Yes,Missing documentation,No,Mid-Market,No,No,Yes,6.76,0.63,62.17,61.53,Yes,,30,11,0,0,10,51,Moderate
CS-2026-003647,2026-03-30 17:00:00,2026-03-30 17:59:00,2026-03-31 16:39:00,Enrollment Change,Standard,TEAM-03,AN-019,Auto-Routed,0.0,Resolved,24,Yes,Missing documentation,No,Mid-Market,Yes,No,Yes,4.66,0.98,23.65,22.67,Yes,,9,11,20,0,10,50,Moderate
CS-2026-003668,2026-03-26 11:30:00,2026-03-26 12:50:00,2026-03-28 20:09:00,Claims Dispute,Standard,TEAM-02,AN-015,Auto-Routed,0.0,Resolved,72,Yes,No issue identified,No,Small Group,Yes,No,No,7.2,1.33,56.65,55.32,Yes,,26,11,20,0,0,57,High
CS-2026-009601,2026-06-30 07:00:00,2026-06-30 10:21:00,,Enrollment Change,Low,TEAM-03,AN-018,Auto-Routed,1.0,Pending Information,24,,,No,Enterprise,No,Yes,Yes,7.72,3.35,,,,,9,5,0,15,10,39,Moderate
CS-2026-007207,2026-02-19 10:00:00,2026-02-19 15:35:00,2026-02-20 01:04:00,Enrollment Change,Standard,TEAM-03,AN-017,Manual Triage,0.0,Resolved,24,Yes,Missing documentation,No,Individual,Yes,No,No,2.44,5.58,15.07,9.48,Yes,,9,11,20,0,0,40,Moderate
CS-2026-009759,2026-04-10 17:15:00,2026-04-10 19:29:00,2026-04-14 22:35:00,Claims Dispute,Standard,TEAM-02,AN-014,Auto-Routed,0.0,Resolved,72,No,External party delay,No,Enterprise,No,No,Yes,10.23,2.23,101.33,99.1,No,29.33,26,11,0,0,10,47,Moderate
CS-2026-007383,2026-05-15 07:30:00,2026-05-15 10:50:00,2026-05-18 10:14:00,Benefits Inquiry,Standard,TEAM-01,AN-007,Auto-Routed,1.0,Resolved,48,No,Incorrect initial routing,No,Small Group,Yes,No,No,7.96,3.33,74.73,71.4,No,26.73,13,11,20,0,0,44,Moderate
CS-2026-009133,2026-01-29 16:45:00,2026-01-29 19:33:00,2026-01-30 11:57:00,Claims Dispute,Urgent,TEAM-02,AN-011,Analyst Self-Select,1.0,Resolved,72,Yes,Complex eligibility,No,Small Group,No,No,No,7.42,2.8,19.2,16.4,Yes,,26,25,0,0,0,51,Moderate
CS-2026-015451,2026-04-01 12:15:00,2026-04-01 12:59:00,2026-04-03 08:41:00,Billing Correction,Standard,TEAM-05,AN-029,Auto-Routed,0.0,Resolved,72,Yes,No issue identified,No,Mid-Market,No,No,No,4.89,0.73,44.43,43.7,Yes,,17,11,0,0,0,28,Low
CS-2026-013470,2026-06-07 08:45:00,2026-06-07 09:15:00,2026-06-08 02:21:00,Billing Correction,High,TEAM-05,AN-032,Auto-Routed,0.0,Resolved,72,Yes,Complex eligibility,No,Enterprise,No,No,Yes,5.87,0.5,17.6,17.1,Yes,,17,19,0,0,10,46,Moderate
CS-2026-012299,2026-04-12 07:15:00,2026-04-12 09:19:00,2026-04-13 12:23:00,Benefits Inquiry,High,TEAM-01,AN-007,Auto-Routed,0.0,Resolved,48,Yes,System data gap,No,Small Group,No,No,No,4.61,2.07,29.13,27.07,Yes,,13,19,0,0,0,32,Moderate
CS-2026-012986,2026-06-10 17:15:00,2026-06-10 17:53:00,2026-06-12 17:38:00,Authorization Review,High,TEAM-03,AN-020,Auto-Routed,0.0,Resolved,48,No,Missing documentation,No,Individual,Yes,No,No,7.42,0.63,48.38,47.75,No,0.38,22,19,20,0,0,61,High
CS-2026-008931,2026-02-19 09:00:00,2026-02-19 16:43:00,2026-02-21 12:11:00,Coverage Termination,High,TEAM-01,AN-009,Analyst Self-Select,1.0,Resolved,96,Yes,Incorrect initial routing,No,Individual,No,No,No,10.65,7.72,51.18,43.47,Yes,,30,19,0,0,0,49,Moderate
CS-2026-013351,2026-03-26 09:45:00,2026-03-26 11:52:00,2026-03-29 04:05:00,Coverage Termination,Low,TEAM-01,AN-008,Manual Triage,0.0,Resolved,96,Yes,Policy exception required,No,Small Group,No,No,No,5.68,2.12,66.33,64.22,Yes,,30,5,0,0,0,35,Moderate
CS-2026-001743,2026-03-14 15:30:00,2026-03-14 16:42:00,2026-03-19 00:18:00,Claims Dispute,Standard,TEAM-02,AN-015,Auto-Routed,1.0,Resolved,72,No,Policy exception required,No,Individual,Yes,Yes,Yes,11.97,1.2,104.8,103.6,No,32.8,26,11,20,15,10,82,Critical
CS-2026-005866,2026-04-21 07:00:00,2026-04-21 07:02:00,2026-04-22 23:52:00,Enrollment Change,High,TEAM-03,AN-018,Auto-Routed,1.0,Resolved,24,No,Incorrect initial routing,No,Small Group,No,Yes,No,7.9,0.03,40.87,40.83,No,16.87,9,19,0,15,0,43,Moderate
CS-2026-003240,2026-06-09 09:15:00,2026-06-09 09:29:00,2026-06-15 09:39:00,Claims Dispute,Low,TEAM-02,AN-012,Auto-Routed,0.0,Resolved,72,No,Missing documentation,No,Individual,No,No,No,7.94,0.23,144.4,144.17,No,72.4,26,5,0,0,0,31,Moderate
CS-2026-001175,2026-05-13 13:00:00,2026-05-13 14:59:00,2026-05-14 04:28:00,Benefits Inquiry,Standard,TEAM-05,AN-029,Auto-Routed,0.0,Resolved,48,Yes,External party delay,No,Mid-Market,No,No,No,3.7,1.98,15.47,13.48,Yes,,13,11,0,0,0,24,Low
CS-2026-008202,2026-01-21 12:30:00,2026-01-21 13:15:00,2026-01-24 03:23:00,Coverage Termination,Standard,TEAM-01,AN-009,Auto-Routed,0.0,Resolved,96,Yes,Policy exception required,No,Mid-Market,No,No,No,5.71,0.75,62.88,62.13,Yes,,30,11,0,0,0,41,Moderate
CS-2026-004525,2026-02-04 09:30:00,2026-02-04 09:31:00,2026-02-08 07:03:00,Enrollment Change,Low,TEAM-03,AN-017,Auto-Routed,2.0,Resolved,24,No,Incorrect initial routing,Yes,Enterprise,No,No,No,7.06,0.02,93.55,93.53,No,69.55,9,5,0,0,0,14,Low
CS-2026-007992,2026-04-23 15:00:00,2026-04-23 22:34:00,2026-04-28 09:48:00,Authorization Review,Low,TEAM-04,AN-023,Analyst Self-Select,0.0,Resolved,48,No,External party delay,No,Enterprise,No,No,Yes,5.36,7.57,114.8,107.23,No,66.8,22,5,0,0,10,37,Moderate
CS-2026-012397,2026-05-30 08:45:00,2026-05-30 10:36:00,2026-06-02 19:29:00,Coverage Termination,Standard,TEAM-01,AN-008,Manual Triage,0.0,Resolved,96,Yes,No issue identified,No,Small Group,No,No,No,8.56,1.85,82.73,80.88,Yes,,30,11,0,0,0,41,Moderate
CS-2026-015897,2026-01-28 15:15:00,2026-01-28 15:40:00,2026-01-29 15:40:00,Benefits Inquiry,Standard,TEAM-01,AN-009,Auto-Routed,0.0,Resolved,48,Yes,Incorrect initial routing,No,Individual,No,No,No,2.79,0.42,24.42,24.0,Yes,,13,11,0,0,0,24,Low
CS-2026-014515,2026-01-02 10:00:00,2026-01-02 13:18:00,2026-01-03 15:59:00,Benefits Inquiry,Standard,TEAM-01,AN-005,Manual Triage,0.0,Resolved,48,Yes,Missing documentation,Yes,Enterprise,Yes,No,No,5.21,3.3,29.98,26.68,Yes,,13,11,20,0,0,44,Moderate
CS-2026-006925,2026-06-21 16:30:00,2026-06-21 20:13:00,2026-06-25 15:17:00,Authorization Review,Low,TEAM-04,AN-026,Manual Triage,0.0,Resolved,48,No,External party delay,No,Individual,No,No,No,5.14,3.72,94.78,91.07,No,46.78,22,5,0,0,0,27,Low
CS-2026-012676,2026-01-31 09:30:00,2026-01-31 15:27:00,2026-02-05 16:07:00,Authorization Review,Standard,TEAM-04,AN-024,Analyst Self-Select,1.0,Resolved,48,No,Missing documentation,Yes,Small Group,Yes,No,No,9.02,5.95,126.62,120.67,No,78.62,22,11,20,0,0,53,Moderate
CS-2026-008613,2026-05-08 10:15:00,2026-05-08 10:22:00,2026-05-09 10:13:00,Billing Correction,Standard,TEAM-05,AN-035,Auto-Routed,0.0,Resolved,72,Yes,Missing documentation,No,Enterprise,No,No,No,3.89,0.12,23.97,23.85,Yes,,17,11,0,0,0,28,Low
CS-2026-007522,2026-03-27 15:30:00,2026-03-27 16:33:00,2026-03-31 02:41:00,Billing Correction,High,TEAM-05,AN-029,Auto-Routed,2.0,Resolved,72,No,Incorrect initial routing,Yes,Enterprise,No,No,No,10.58,1.05,83.18,82.13,No,11.18,17,19,0,0,0,36,Moderate
CS-2026-013606,2026-04-10 07:00:00,2026-04-10 08:11:00,2026-04-11 06:01:00,Benefits Inquiry,Standard,TEAM-01,AN-007,Auto-Routed,0.0,Resolved,48,Yes,External party delay,No,Small Group,No,No,No,4.78,1.18,23.02,21.83,Yes,,13,11,0,0,0,24,Low
CS-2026-000331,2026-05-02 14:45:00,2026-05-02 17:11:00,2026-05-04 03:38:00,Billing Correction,Standard,TEAM-05,AN-032,Manual Triage,0.0,Resolved,72,Yes,External party delay,No,Mid-Market,No,No,No,5.08,2.43,36.88,34.45,Yes,,17,11,0,0,0,28,Low
CS-2026-004917,2026-01-09 15:30:00,2026-01-09 20:40:00,2026-01-10 14:44:00,Enrollment Change,High,TEAM-03,AN-022,Manual Triage,0.0,Resolved,24,Yes,External party delay,No,Small Group,Yes,No,No,2.41,5.17,23.23,18.07,Yes,,9,19,20,0,0,48,Moderate
CS-2026-012309,2026-04-23 17:30:00,2026-04-23 22:29:00,2026-04-26 03:51:00,Claims Dispute,Standard,TEAM-02,AN-013,Analyst Self-Select,0.0,Resolved,72,Yes,Missing documentation,No,Enterprise,Yes,No,No,9.49,4.98,58.35,53.37,Yes,,26,11,20,0,0,57,High
CS-2026-001210,2026-05-10 10:00:00,2026-05-10 10:31:00,2026-05-14 04:51:00,Authorization Review,Standard,TEAM-04,AN-025,Auto-Routed,0.0,Resolved,48,No,System data gap,No,Mid-Market,No,No,No,5.24,0.52,90.85,90.33,No,42.85,22,11,0,0,0,33,Moderate
CS-2026-015412,2026-03-04 11:00:00,2026-03-04 11:55:00,2026-03-05 12:35:00,Billing Correction,Standard,TEAM-05,AN-033,Auto-Routed,0.0,Resolved,72,Yes,Missing documentation,No,Small Group,Yes,No,No,4.32,0.92,25.58,24.67,Yes,,17,11,20,0,0,48,Moderate
CS-2026-006476,2026-06-23 13:15:00,2026-06-23 17:01:00,2026-06-24 06:49:00,Benefits Inquiry,Urgent,TEAM-01,AN-008,Manual Triage,0.0,Resolved,48,Yes,Missing documentation,No,Individual,Yes,Yes,No,5.27,3.77,17.57,13.8,Yes,,13,25,20,15,0,73,High
CS-2026-003139,2026-04-17 15:30:00,2026-04-17 18:31:00,2026-04-18 02:46:00,Benefits Inquiry,High,TEAM-01,AN-004,Analyst Self-Select,0.0,Resolved,48,Yes,System data gap,Yes,Small Group,No,No,No,2.09,3.02,11.27,8.25,Yes,,13,19,0,0,0,32,Moderate
CS-2026-005998,2026-03-18 15:15:00,2026-03-18 19:57:00,2026-03-22 07:58:00,Claims Dispute,Standard,TEAM-02,AN-014,Analyst Self-Select,1.0,Resolved,72,No,Policy exception required,No,Individual,No,Yes,Yes,14.87,4.7,88.72,84.02,No,16.72,26,11,0,15,10,62,High
CS-2026-006090,2026-03-20 13:00:00,2026-03-20 16:24:00,2026-03-21 16:36:00,Coverage Termination,High,TEAM-01,AN-006,Manual Triage,0.0,Resolved,96,Yes,Not Recorded,No,Mid-Market,No,No,No,5.59,3.4,27.6,24.2,Yes,,30,19,0,0,0,49,Moderate
CS-2026-004604,2026-05-24 16:15:00,2026-05-24 17:11:00,2026-05-26 14:44:00,Billing Correction,Urgent,TEAM-05,AN-028,Auto-Routed,0.0,Resolved,72,Yes,Missing documentation,No,Individual,Yes,No,No,8.36,0.93,46.48,45.55,Yes,,17,25,20,0,0,62,High
CS-2026-002588,2026-04-24 08:00:00,2026-04-24 08:32:00,2026-04-25 19:45:00,Benefits Inquiry,Standard,TEAM-01,AN-006,Auto-Routed,0.0,Resolved,48,Yes,No issue identified,No,Mid-Market,No,No,No,3.67,0.53,35.75,35.22,Yes,,13,11,0,0,0,24,Low
CS-2026-010257,2026-01-14 14:15:00,2026-01-14 19:58:00,2026-01-16 03:21:00,Authorization Review,Low,TEAM-04,AN-027,Manual Triage,0.0,Resolved,48,Yes,Incorrect initial routing,No,Enterprise,No,No,No,3.12,5.72,37.1,31.38,Yes,,22,5,0,0,0,27,Low
CS-2026-000669,2026-02-12 09:30:00,2026-02-12 11:07:00,2026-02-13 09:34:00,Authorization Review,High,TEAM-01,AN-005,Auto-Routed,0.0,Resolved,48,Yes,No issue identified,No,Small Group,No,No,No,3.66,1.62,24.07,22.45,Yes,,22,19,0,0,0,41,Moderate
CS-2026-004631,2026-02-28 15:45:00,2026-02-28 15:58:00,2026-03-04 03:08:00,Benefits Inquiry,Standard,TEAM-01,AN-009,Auto-Routed,2.0,Resolved,48,No,External party delay,Yes,Small Group,No,No,No,8.46,0.22,83.38,83.17,No,35.38,13,11,0,0,0,24,Low
CS-2026-012890,2026-04-15 09:30:00,2026-04-15 13:51:00,2026-04-16 17:13:00,Billing Correction,High,TEAM-05,AN-028,Analyst Self-Select,0.0,Resolved,72,Yes,System data gap,No,Mid-Market,No,No,No,5.08,4.35,31.72,27.37,Yes,,17,19,0,0,0,36,Moderate
CS-2026-014114,2026-04-13 09:15:00,2026-04-13 09:48:00,2026-04-18 15:49:00,Claims Dispute,Standard,TEAM-02,AN-011,Auto-Routed,1.0,Resolved,72,No,Missing documentation,No,Small Group,Yes,Yes,No,14.69,0.55,126.57,126.02,No,54.57,26,11,20,15,0,72,High
CS-2026-011171,2026-04-30 17:30:00,2026-04-30 17:54:00,2026-05-03 00:09:00,Authorization Review,Standard,TEAM-04,AN-024,Auto-Routed,0.0,Resolved,48,No,Missing documentation,No,Mid-Market,No,No,No,4.5,0.4,54.65,54.25,No,6.65,22,11,0,0,0,33,Moderate
CS-2026-015817,2026-03-05 14:15:00,2026-03-05 16:36:00,2026-03-07 13:17:00,Authorization Review,High,TEAM-04,AN-023,Auto-Routed,0.0,Resolved,48,Yes,No issue identified,No,Individual,No,No,No,5.44,2.35,47.03,44.68,Yes,,22,19,0,0,0,41,Moderate
CS-2026-006265,2026-03-03 15:00:00,2026-03-03 19:14:00,2026-03-04 05:02:00,Enrollment Change,Urgent,TEAM-03,AN-021,Manual Triage,0.0,Resolved,24,Yes,Policy exception required,No,Enterprise,No,Yes,No,2.47,4.23,14.03,9.8,Yes,,9,25,0,15,0,49,Moderate
CS-2026-010040,2026-06-28 13:00:00,2026-06-28 16:39:00,2026-06-29 22:32:00,Benefits Inquiry,Standard,TEAM-01,AN-008,Manual Triage,0.0,Resolved,48,Yes,Incorrect initial routing,No,Mid-Market,No,No,No,2.95,3.65,33.53,29.88,Yes,,13,11,0,0,0,24,Low
CS-2026-012367,2026-03-06 14:45:00,2026-03-06 16:56:00,2026-03-11 11:25:00,Claims Dispute,Low,TEAM-02,AN-010,Auto-Routed,0.0,Resolved,72,No,Missing documentation,No,Small Group,Yes,Yes,No,13.5,2.18,116.67,114.48,No,44.67,26,5,20,15,0,66,High
CS-2026-008423,2026-04-21 14:15:00,2026-04-21 17:00:00,2026-04-22 12:37:00,Benefits Inquiry,High,TEAM-01,AN-005,Auto-Routed,0.0,Resolved,48,Yes,Policy exception required,No,Mid-Market,No,Yes,No,4.76,2.75,22.37,19.62,Yes,,13,19,0,15,0,47,Moderate
CS-2026-001129,2026-05-27 12:30:00,2026-05-27 14:07:00,2026-05-28 12:10:00,Benefits Inquiry,Urgent,TEAM-01,AN-009,Manual Triage,1.0,Resolved,48,Yes,Missing documentation,Yes,Mid-Market,Yes,No,No,6.88,1.62,23.67,22.05,Yes,,13,25,20,0,0,58,High
CS-2026-014025,2026-01-25 16:45:00,2026-01-25 19:40:00,2026-01-27 00:12:00,Claims Dispute,High,TEAM-02,AN-016,Auto-Routed,0.0,Resolved,72,Yes,Missing documentation,Yes,Individual,No,No,No,4.5,2.92,31.45,28.53,Yes,,26,19,0,0,0,45,Moderate
CS-2026-001384,2026-04-12 17:15:00,2026-04-12 17:17:00,2026-04-13 23:15:00,Enrollment Change,Standard,TEAM-03,AN-022,Auto-Routed,0.0,Resolved,24,No,External party delay,No,Enterprise,Yes,No,No,3.41,0.03,30.0,29.97,No,6.0,9,11,20,0,0,40,Moderate
CS-2026-014991,2026-02-20 11:45:00,2026-02-20 12:10:00,2026-02-21 11:32:00,Authorization Review,High,TEAM-05,AN-029,Auto-Routed,1.0,Resolved,48,Yes,Incorrect initial routing,No,Mid-Market,No,No,No,8.45,0.42,23.78,23.37,Yes,,22,19,0,0,0,41,Moderate
CS-2026-008041,2026-05-17 10:30:00,2026-05-17 11:30:00,2026-05-20 07:48:00,Claims Dispute,Standard,TEAM-02,AN-016,Auto-Routed,0.0,Resolved,72,Yes,Policy exception required,No,Small Group,No,Yes,No,9.82,1.0,69.3,68.3,Yes,,26,11,0,15,0,52,Moderate
CS-2026-008538,2026-03-28 13:30:00,2026-03-28 14:58:00,2026-03-29 23:57:00,Enrollment Change,Standard,TEAM-03,AN-020,Auto-Routed,0.0,Resolved,24,No,System data gap,No,Small Group,No,No,No,2.65,1.47,34.45,32.98,No,10.45,9,11,0,0,0,20,Low
CS-2026-013861,2026-05-13 07:15:00,2026-05-13 07:55:00,2026-05-14 00:29:00,Enrollment Change,Standard,TEAM-03,AN-021,Auto-Routed,0.0,Resolved,24,Yes,Missing documentation,No,Enterprise,No,Yes,No,3.65,0.67,17.23,16.57,Yes,,9,11,0,15,0,35,Moderate
CS-2026-006756,2026-05-27 08:15:00,2026-05-27 14:54:00,2026-05-29 18:18:00,Authorization Review,Standard,TEAM-04,AN-025,Analyst Self-Select,0.0,Resolved,48,No,No issue identified,No,Enterprise,No,No,No,3.18,6.65,58.05,51.4,No,10.05,22,11,0,0,0,33,Moderate
CS-2026-012224,2026-01-02 09:00:00,2026-01-02 15:56:00,2026-01-03 13:23:00,Enrollment Change,Standard,TEAM-03,AN-018,Analyst Self-Select,0.0,Resolved,24,No,Missing documentation,No,Small Group,No,No,No,3.51,6.93,28.38,21.45,No,4.38,9,11,0,0,0,20,Low
CS-2026-004881,2026-06-28 09:30:00,2026-06-28 17:55:00,2026-06-29 17:34:00,Enrollment Change,Standard,TEAM-03,AN-019,Analyst Self-Select,0.0,Resolved,24,No,No issue identified,No,Mid-Market,No,No,No,2.96,8.42,32.07,23.65,No,8.07,9,11,0,0,0,20,Low
CS-2026-012328,2026-01-04 09:00:00,2026-01-04 12:20:00,2026-01-08 03:38:00,Benefits Inquiry,Low,TEAM-01,AN-007,Manual Triage,0.0,Resolved,48,No,Missing documentation,No,Enterprise,Yes,Yes,No,9.58,3.33,90.63,87.3,No,42.63,13,5,20,15,0,53,Moderate
CS-2026-010294,2026-03-24 10:15:00,2026-03-24 12:12:00,2026-03-24 19:09:00,Enrollment Change,Standard,TEAM-05,AN-030,Auto-Routed,0.0,Resolved,24,Yes,Policy exception required,No,Individual,No,No,No,1.87,1.95,8.9,6.95,Yes,,9,11,0,0,0,20,Low
CS-2026-006148,2026-05-27 10:30:00,2026-05-27 12:37:00,2026-05-28 06:25:00,Billing Correction,Urgent,TEAM-05,AN-032,Manual Triage,1.0,Resolved,72,Yes,No issue identified,No,Enterprise,No,No,No,6.12,2.12,19.92,17.8,Yes,,17,25,0,0,0,42,Moderate
CS-2026-002708,2026-02-22 10:15:00,2026-02-22 13:27:00,2026-02-23 10:33:00,Claims Dispute,Urgent,TEAM-02,AN-015,Manual Triage,0.0,Resolved,72,Yes,Incorrect initial routing,No,Small Group,No,No,No,5.8,3.2,24.3,21.1,Yes,,26,25,0,0,0,51,Moderate
CS-2026-010038,2026-05-21 10:30:00,2026-05-21 16:05:00,2026-05-29 15:11:00,Authorization Review,Low,TEAM-04,AN-024,Analyst Self-Select,1.0,Resolved,48,No,Complex eligibility,Yes,Small Group,No,Yes,No,7.61,5.58,196.68,191.1,No,148.68,22,5,0,15,0,42,Moderate
CS-2026-006712,2026-06-02 14:30:00,2026-06-02 20:58:00,2026-06-06 20:08:00,Claims Dispute,Standard,TEAM-05,AN-029,Analyst Self-Select,0.0,Resolved,72,No,Incorrect initial routing,No,Small Group,No,No,No,9.11,6.47,101.63,95.17,No,29.63,26,11,0,0,0,37,Moderate
